gene_id,WTCMA,WTCMB,WTCMC,WTCM1,WTCM2,WTCM3,WTMA,WTMC,WTM1,WTM2,WTM3,KOCMA,KOCMB,KOCMC,KOCM1,KOCM2,KOCM3,KOMA,KOMB,KOM1,KOM2
VNG_RS13630,675,781,721,180,206,245,980,519,340,192,2245,862,620,1198,128,160,155,1714,556,1016,79
VNG_RS13635,292,439,378,94,121,165,274,145,165,101,951,446,279,594,69,104,83,525,229,441,42
VNG_RS13645,180,205,169,25,24,30,159,82,21,26,215,202,141,302,17,22,18,290,106,84,18
VNG_RS13665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13830,367,479,572,49,62,58,317,235,59,32,237,550,489,712,37,62,71,522,261,200,17
VNG_RS13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13885,48,73,29,12,10,25,32,28,10,9,93,41,33,71,2,10,8,88,33,55,6
VNG_RS13895,128,104,78,13,19,27,129,64,21,12,119,115,60,203,8,13,14,196,59,72,8
VNG_RS13900,4,13,3,1,1,2,8,2,1,1,12,12,7,8,1,1,3,13,5,2,0
VNG_RS13910,0,3,0,0,0,0,0,3,0,1,6,2,0,5,1,0,1,8,2,0,0
VNG_RS13915,533,490,679,271,311,209,382,512,393,212,1025,938,524,1390,228,169,158,753,167,289,47
VNG_RS13920,2,0,2,1,0,0,1,0,1,2,1,1,0,2,1,0,1,0,0,4,0
VNG_RS13925,99,142,93,13,23,19,110,118,19,21,90,141,97,178,9,17,22,233,112,61,5
VNG_RS13930,2,10,6,1,0,2,31,8,1,0,12,14,6,13,0,3,0,40,13,7,3
VNG_RS13935,563,1321,761,119,146,273,820,398,377,158,2754,295,400,770,43,69,44,458,127,237,16
VNG_RS13940,19,41,17,2,2,14,11,5,7,6,29,37,16,57,2,5,3,47,19,8,5
VNG_RS13945,1,1,0,1,1,0,3,1,0,0,7,2,1,10,0,0,0,7,0,4,2
VNG_RS13950,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0
VNG_RS13955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS13960,7,15,16,2,0,5,9,7,5,6,16,9,9,18,2,5,1,16,4,11,1
VNG_RS13970,11119,33559,9841,4337,7804,6070,9527,6903,6679,3898,27114,18212,11890,34796,3271,6738,2230,41285,7995,26565,1590
VNG_RS13975,1,0,0,0,0,0,0,1,0,0,5,1,0,4,0,0,0,2,3,6,0
VNG_RS13985,8,15,17,1,3,9,13,10,4,6,24,10,8,12,0,4,3,33,18,19,2
VNG_RS13990,367,798,372,115,130,204,317,208,155,79,846,498,511,1725,98,151,72,1034,315,503,38
VNG_RS13995,22,37,24,2,6,2,29,19,9,9,58,10,36,95,3,6,4,71,28,33,2
VNG_RS14000,704,1055,627,143,157,268,229,179,63,41,483,1031,829,1832,139,356,129,664,274,374,44
VNG_RS14005,176,328,124,27,35,72,174,62,48,28,335,193,200,446,29,45,25,327,128,156,14
VNG_RS14010,3,24,22,3,5,5,10,18,14,3,56,24,24,64,6,3,5,89,29,51,1
VNG_RS14020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14065,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1
VNG_RS14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14110,50,45,49,5,5,3,62,40,17,20,91,0,1,0,0,8,0,1,0,0,7
VNG_RS14115,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14120,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VNG_RS14125,760,1994,653,149,219,271,831,659,279,155,1537,1023,816,3607,122,242,131,3042,683,1097,104
VNG_RS14130,207,352,107,40,54,74,304,154,104,65,686,175,137,353,27,80,40,646,176,380,43
VNG_RS14135,337,927,569,52,42,155,1827,541,268,89,1094,643,613,1650,30,305,69,2920,1014,736,169
VNG_RS14145,85,118,151,27,23,24,136,106,47,19,98,142,76,138,18,17,23,244,76,120,10
VNG_RS14155,216,242,187,23,35,32,206,115,44,38,214,200,118,344,15,39,31,448,118,126,17
VNG_RS14160,125,135,103,29,34,21,84,124,40,43,157,153,127,369,28,35,16,328,110,95,18
VNG_RS14165,67,103,82,23,26,30,79,64,24,19,166,97,67,238,12,30,10,298,87,147,21
VNG_RS14170,1082,2883,2083,184,212,613,6865,3589,1748,604,9458,2000,1580,5043,181,653,322,15139,5166,4234,899
VNG_RS14175,123,246,114,19,39,41,107,90,46,20,189,129,84,283,17,22,15,430,55,113,13
VNG_RS14180,668,992,774,174,256,209,592,437,245,134,909,785,539,1097,89,166,101,1553,403,819,49
VNG_RS14185,90,169,85,38,61,51,60,60,65,29,164,108,84,276,46,44,30,188,62,131,16
VNG_RS14190,75,81,67,10,8,6,31,17,6,4,14,67,41,156,2,5,2,62,37,15,2
VNG_RS14195,646,1101,693,142,192,324,1170,679,364,213,3034,834,738,2320,107,205,150,3086,675,1686,133
VNG_RS14200,62,79,89,7,13,15,54,25,9,6,53,90,58,204,9,22,11,98,59,55,4
VNG_RS14205,614,1120,614,142,205,270,905,562,383,208,2153,640,590,1493,100,218,142,2109,714,1285,93
VNG_RS14210,3030,3826,4497,372,698,624,3856,2689,893,517,3036,4676,3507,6850,345,592,508,7409,2555,3131,210
VNG_RS14215,158,230,146,34,13,31,163,113,17,17,169,229,114,270,11,34,23,339,83,74,6
VNG_RS14220,307,387,207,70,91,109,175,119,63,53,480,260,174,644,52,76,63,614,192,347,25
VNG_RS14225,1374,1869,1502,238,301,333,1323,711,333,185,1404,1799,1207,2701,180,283,249,2412,759,962,84
VNG_RS14230,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,3,0,0,0
VNG_RS14235,419,640,404,94,181,154,324,284,163,87,415,626,443,1488,115,94,111,762,281,235,41
VNG_RS14240,131,237,167,28,35,52,204,131,46,20,300,174,131,573,32,36,34,679,144,164,19
VNG_RS14245,459,1712,353,99,75,272,1043,454,327,162,2105,435,612,1830,61,301,91,2523,597,1314,154
VNG_RS14250,433,755,572,107,101,164,437,321,145,68,762,932,745,2203,104,311,115,1076,491,519,73
VNG_RS14255,993,1570,1624,181,260,282,1434,917,473,288,2467,1899,1281,3376,220,554,282,3301,699,1293,192
VNG_RS14260,561,884,763,167,186,298,444,330,285,162,1747,853,598,1260,146,277,123,1494,555,1098,105
VNG_RS14265,2975,6980,3756,369,402,898,8774,4754,1523,680,9532,4625,4537,15759,309,1060,429,24695,8576,5701,766
VNG_RS14270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14280,170,143,152,38,37,40,70,59,26,13,120,226,103,174,23,30,46,153,46,59,16
VNG_RS14285,112,112,69,31,28,26,33,26,8,6,81,82,48,78,14,20,10,53,25,35,4
VNG_RS14290,281,330,290,25,13,24,206,141,27,18,166,288,258,607,6,8,18,404,152,40,7
VNG_RS14295,722,1000,601,47,80,102,932,507,150,65,912,765,626,1570,41,29,25,1719,549,271,30
VNG_RS14305,16,53,23,4,4,7,24,3,10,4,42,36,31,62,4,7,0,47,18,29,1
VNG_RS14310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VNG_RS14330,139,2,0,25,0,21,123,0,33,0,119,162,115,307,27,20,18,253,107,117,4
VNG_RS14335,206,6,4,28,0,26,329,5,71,0,484,296,200,608,34,55,59,1211,520,442,43
VNG_RS14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acs,2093,1556,8341,477,892,706,1512,1504,694,336,1319,4295,2985,9040,767,1774,718,1540,792,987,168
aglJ,1399,1743,1850,376,488,471,933,737,454,210,1320,1953,1223,3191,292,411,259,1880,597,1067,86
ahaH,12786,16258,19225,3148,4595,4014,12040,9282,5172,3524,24345,19015,12361,31022,3283,6062,3847,28329,10088,18369,1855
arcA,6734,11184,9884,1563,2313,3707,12389,9161,5741,2842,36153,8519,8569,35989,1447,13711,2720,42180,12224,26007,3167
arcC,3325,8909,7096,590,1074,1963,19682,10856,6904,3607,53542,7193,6139,48560,814,14929,3736,92282,19638,50311,4788
arcD,4483,6885,5799,1040,1634,2159,6392,3667,2916,1292,15245,6112,5622,19480,893,5281,1576,15601,4932,9534,894
argF,16051,33021,25329,3357,5349,8219,50304,28227,19256,10598,136150,24220,23684,125546,3296,28989,8579,171195,46612,100325,9772
argH,1200,11444,2742,286,853,2029,12612,9935,7493,3658,47940,3600,11410,16919,507,404,378,26970,6886,13937,384
aroA,1134,2117,1342,206,306,489,1327,842,579,318,2608,1476,1725,4581,217,401,181,3705,1239,1913,154
aroC,1481,2335,1878,344,428,659,1803,1282,743,385,3969,1907,2110,4109,277,515,300,4437,1417,2494,218
arsD,53,37,37,17,17,16,18,15,9,3,43,73,51,59,9,11,6,53,33,31,2
artA,1504,1750,1702,319,450,363,800,558,347,174,1248,1696,1326,3832,248,361,183,1859,657,875,64
asd,4966,7918,4998,1057,1428,2095,3824,2350,1744,775,6643,5369,5185,12277,759,1384,770,7654,3049,4661,505
aspS,12750,16231,16955,3352,4889,5714,8516,5594,4324,2087,12834,16342,12631,21186,2867,4317,2798,12054,4691,9138,1017
brz,525,689,579,111,145,164,539,334,223,117,871,669,448,1411,92,159,98,1336,374,708,65
btuC,1257,5913,1681,275,516,1414,3248,1881,1738,747,7192,2138,3800,8670,359,766,347,8304,2902,6136,412
carA,23486,22527,30625,6193,7070,7463,21717,14222,11139,3907,51326,27883,17454,32592,4563,2101,4071,14135,6671,10545,352
carB,40482,28906,53212,8262,12962,8498,15924,11318,7460,3223,31916,45356,30657,63387,6987,2837,5369,6783,3383,3873,184
cbiG,17968,19881,23312,3614,5582,5621,13069,8643,5774,2388,15130,22583,19464,42090,3338,4695,3325,20892,8105,10805,1078
cbiQ,6940,8735,8555,1722,2801,2887,4631,3247,2963,1254,6340,8750,8466,19000,1931,2937,1492,6897,3424,5881,576
cbiT,16198,18545,21878,3947,5337,6226,11314,7823,5959,2481,19539,22150,16096,32413,4038,5447,3709,18553,6692,13368,1331
cdd,633,966,738,136,197,247,441,302,258,130,680,695,640,1335,136,166,98,820,258,476,58
coaBC,1703,2321,2207,252,408,361,1348,951,443,222,1393,2093,1792,4943,196,326,219,2874,873,1196,104
cobA,1513,2704,1723,343,588,566,1314,828,703,373,2896,1989,2252,5452,339,514,304,3565,789,2064,149
cobJ,22185,23737,32487,4994,7454,7310,15988,11306,8744,3396,20612,28565,25323,55348,5298,6583,4615,23391,9612,16270,1475
cobN,38465,62092,60738,9229,14694,19392,37595,25447,19870,9498,60653,61243,60677,148306,11009,20762,10872,76014,28390,53271,5085
cobS,260,752,289,35,79,125,239,174,106,65,399,263,377,1143,32,51,35,574,154,260,11
cofC,1055,2024,1210,277,481,489,578,495,433,229,1501,1476,1527,5175,270,358,191,2087,621,1101,99
cofG,1393,2186,1651,269,474,611,755,531,322,157,1376,1790,1721,4488,245,438,238,1599,438,866,79
cofH,516,571,754,120,128,198,295,198,113,55,598,668,428,1032,138,212,117,786,254,486,52
coxB,7658,9301,10522,1977,2447,2553,6237,4599,2473,1330,9458,10015,6278,13561,1436,2272,1560,12024,3365,6602,735
crtI,2588,4162,4214,624,993,1396,3493,2545,1793,848,6996,4042,3514,7736,694,1124,700,7123,2481,5098,460
csg,895446,1110686,1342840,220255,323597,399013,962898,704552,477420,218865,1650909,1127153,883090,1502676,195968,341949,215596,1312827,564209,942623,99274
ctaD,15072,18778,19088,3287,5840,5288,15787,11038,7873,3427,22908,19355,13941,33257,3209,4222,2862,29360,10142,17546,1467
cyaB,693,1006,756,159,182,272,788,496,329,163,1348,878,769,1870,99,176,114,1754,579,1008,95
cyoE,6323,10024,7672,1704,2455,2416,5363,4237,3325,1679,9589,7936,6789,16313,1437,2037,1192,13323,3411,9215,525
cysE,543,979,587,144,205,286,388,264,202,91,994,730,632,1552,100,195,96,1131,333,731,68
deoC,286,382,399,74,146,152,222,161,121,85,556,383,310,1063,99,129,81,633,191,457,28
dinB,550,725,624,104,161,160,317,212,113,72,394,630,488,1538,103,154,89,768,224,404,35
dnaJ,6137,8102,7284,1106,1497,1475,3609,2699,1190,584,3744,8333,6549,14488,826,1012,806,8339,2538,3058,344
dnaK,30089,33503,41340,7017,10091,9054,24746,17986,10398,5705,31466,41129,30049,64999,6546,8568,6701,50770,17175,26770,2984
dph2,1939,2511,2433,437,592,689,1665,1157,684,323,2793,2401,1742,3581,352,531,397,3057,1009,1724,176
eif1A,827,1079,1043,125,144,178,771,515,179,106,1042,1054,811,2002,77,149,144,1755,753,407,72
endA,1713,4398,1821,473,691,1178,2578,1449,1428,645,7099,2246,2985,6622,374,674,391,5628,1871,3826,303
engB,668,1103,748,162,194,260,756,438,218,131,1597,825,670,1410,93,171,125,1827,469,815,80
eno,19364,28278,27142,5415,10140,10701,16014,11477,10611,4968,29107,25660,22852,50168,5454,9394,5559,25307,10441,21023,2025
fen,1577,2459,1731,335,388,647,1634,1171,653,342,2986,1797,1910,3923,265,411,328,3746,1434,2122,196
ffh,5466,7817,6615,764,1060,1287,5201,3503,1301,714,7199,7776,7351,17086,650,1269,783,11391,3895,4033,512
ffs,219864,424199,182168,61696,109979,81081,206102,132378,84914,59967,498864,248787,163123,843782,49317,72506,36472,642947,167903,298999,23727
flaJ,855,1259,1215,200,314,299,1055,631,585,220,1656,1123,978,2534,177,236,188,1886,703,1108,82
folP,4580,9584,6252,1104,1990,2132,4793,2993,2498,1144,5770,7210,7133,17154,1109,1189,1023,7673,2298,4618,356
ftsY,8860,14038,9604,1843,2225,3339,7409,4298,3022,1436,16457,11444,12962,26658,1481,2803,1666,14265,5716,7324,700
ftsZ,43852,53711,89742,7528,9906,11315,61708,45773,17481,8560,65519,78635,56508,117824,7471,14148,11549,131485,54156,54379,6317
fxsA,877,1383,1266,189,319,352,1117,816,520,207,2207,1422,1042,4172,188,257,158,4185,943,1786,128
gatA,4492,6703,6445,1191,1725,2034,4346,3060,2441,1221,8552,5956,5020,11281,1048,1666,1040,9115,3211,6100,463
gatB,5044,7435,7118,1228,1996,2218,5332,3469,2662,1360,10160,7094,5790,11780,1171,1654,1146,11124,3930,7396,702
gatC,798,960,1127,147,196,264,726,678,268,189,1409,849,588,1807,139,195,176,1732,653,926,74
gatD,2937,5092,4447,661,1164,1257,3823,2754,1779,906,7118,4737,4081,9880,716,1055,664,8532,2341,5118,397
gatE,4739,7219,5909,800,1399,1443,3883,2661,1607,787,5282,6270,6092,14578,765,1238,723,8455,2335,3943,346
gcvH,2588,3156,3396,582,815,1019,2939,1720,1476,667,4524,3252,2961,7351,575,910,662,5444,2031,4042,350
gcvT,6583,8320,8754,1664,2265,2524,7225,4633,4025,1762,11242,8803,8006,18684,1651,2329,1683,14334,5550,10644,728
glmM,6027,10723,7140,1356,2069,2563,5907,3682,3082,1553,12788,8169,8484,19949,1338,2296,1288,13627,4142,9050,673
glmS,5766,8148,7808,1365,1866,2455,6554,4156,3155,1434,14047,7516,6935,12785,1283,1987,1269,11985,3835,8469,669
glnA,15299,15840,25293,4365,5408,7998,13530,9049,7371,3425,23564,20675,15480,35967,3967,9669,4749,18172,10446,14298,2246
glpA,2844,5615,2550,647,941,1337,5784,3562,2849,1475,15297,2736,2630,5367,523,704,547,21354,5007,13990,1005
glpB,1157,2841,1152,299,495,612,2643,1523,1682,815,6861,1188,1276,3112,222,355,222,11510,2744,7446,471
glpK,4183,5497,4990,1142,1756,1843,11235,7393,6520,3256,19914,5478,4170,10859,1118,1911,1300,33304,10088,26463,2198
glyS,8050,16556,11258,1749,2958,4088,8158,5696,3651,1997,17780,13414,14667,29322,1941,3270,1865,20344,6173,11137,981
guaA,2903,5500,4195,711,1122,1788,3112,1970,1676,795,6498,4638,4427,9701,791,1712,830,6317,2188,4462,440
guaB,5924,17952,8722,1375,2615,5228,12528,7064,6395,2838,18490,10822,12529,27358,1709,3868,2087,17566,6636,11780,1103
gvpA,41,42,51,3,6,13,42,28,6,3,91,63,49,81,1,7,10,73,15,24,3
gvpC,75,123,88,15,22,39,83,50,25,19,150,105,68,153,24,22,17,171,46,98,6
gvpD,448,748,624,115,123,202,847,694,408,217,3224,526,482,695,80,116,90,1430,533,1061,90
gvpE,138,210,182,30,43,69,231,175,142,60,1014,122,148,249,28,32,18,410,206,336,31
gvpF,154,253,175,33,67,85,299,248,188,79,915,175,200,380,31,47,37,535,198,423,24
gvpG,26,32,47,13,8,17,57,63,21,15,196,32,36,91,10,10,8,84,44,58,2
gvpH,113,181,148,27,28,60,213,114,94,47,601,142,165,262,22,32,14,363,111,217,16
gvpI,47,75,63,13,20,39,75,71,61,17,451,67,56,79,8,8,6,187,54,160,8
gvpJ,24,52,45,9,19,15,55,46,29,11,131,47,46,104,6,16,1,94,27,62,8
gvpL,194,271,215,46,60,96,254,177,171,57,900,205,210,462,42,53,24,562,174,384,39
gvpM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gvpN,85,182,105,16,33,34,102,43,31,20,192,137,125,268,14,32,19,183,57,82,7
gvpO,514,662,839,92,143,165,785,509,215,161,1858,749,660,1747,88,137,103,2151,564,1099,55
gyrA,10046,15007,13329,2148,3335,3991,8137,5570,3637,1711,12586,13348,12175,26376,2010,3160,2039,15188,4949,9115,926
gyrB,7957,11523,11592,2035,3060,3707,6561,5023,3323,1623,12464,11527,9358,18266,1936,2995,1974,12486,4998,8977,938
hemB,1228,2357,1462,260,372,596,1095,677,484,303,2800,1906,2071,4876,298,519,313,3034,1148,1632,150
hemC,3102,5604,3587,664,1071,1304,3043,2049,1482,754,6566,4176,4556,9724,628,1111,633,6935,2155,4210,361
hflX,6040,9486,8425,1350,1891,2695,6611,4438,3077,1570,13776,8274,8322,18433,1248,2477,1330,17066,6043,10542,944
hisB,487,864,627,85,139,147,491,349,153,80,804,743,633,1749,75,132,76,1490,353,580,47
hisD,3042,4480,3538,563,974,1041,2173,1547,986,462,3422,4012,3747,9625,569,951,523,5610,1714,3024,275
hisE,648,933,785,177,186,298,610,390,271,161,1257,950,772,1808,134,285,152,1414,533,959,85
hisF,1622,2408,2124,315,548,597,1506,994,633,325,2003,2090,1943,4362,301,554,361,2712,822,1715,152
hisH,682,1018,889,127,186,241,665,487,288,126,1279,1066,847,2490,124,229,131,1833,553,960,58
hisI,731,1301,978,233,241,404,770,470,370,176,2189,979,1057,2170,167,310,183,1723,678,1208,107
hmgA,4764,7968,7885,1382,1931,2433,4182,3461,2532,1302,8969,7842,6906,14076,1502,2456,1440,9525,2862,7036,555
hsmR,45,64,91,12,17,21,81,53,27,27,110,92,124,170,12,18,16,114,28,64,3
hutG,32,71,20,12,3,8,46,32,30,12,128,42,51,127,3,13,8,157,33,82,7
hutH,66,140,87,10,16,40,143,103,65,23,261,68,105,215,15,22,13,304,78,199,15
hutU,98,184,110,23,22,31,181,95,67,38,317,106,125,261,23,27,18,341,95,214,13
icd,22365,32245,31101,5227,7518,7838,20075,14171,8387,4597,32490,31399,27236,56743,4523,6485,4542,37887,12520,21856,1824
ilvA,2742,5736,4482,724,1085,1586,3871,2914,1819,895,8833,5000,4706,8415,798,1396,909,10346,4099,6840,641
infB,5151,9137,6123,1126,1829,2271,5584,3530,2466,1243,12149,6902,6042,14951,1042,1865,1134,12162,3937,6951,694
katG,45242,77617,42288,10526,17858,19901,30511,20147,14651,8739,70896,51509,53696,88523,8611,13514,8978,70200,23332,45929,4200
lipA,2417,3167,3135,396,557,665,2054,1277,671,367,3733,3507,2727,6471,418,795,407,4711,1573,2015,194
lonB,21551,32477,38430,5529,8637,10297,27482,20090,14167,6640,48994,37171,30135,73845,6298,12455,6500,73675,26716,49665,4736
lpdA,15791,26534,25517,3523,7086,7106,17281,11728,8918,4785,32552,27816,24373,56354,5064,8587,5329,37108,13369,24104,2003
mamA,62,49,117,13,18,23,33,81,18,43,571,110,84,243,25,66,16,403,128,242,18
mce,370,557,534,107,165,173,406,309,171,117,649,592,476,1080,100,130,64,826,171,531,35
meaB,1611,2202,2881,390,654,698,2228,1636,1297,526,3230,2658,2298,5831,506,785,474,3582,1350,2539,259
menD,2035,3833,2538,496,759,1067,2162,1730,1351,662,4934,2651,2830,6238,505,721,419,5496,1810,4285,272
metG,4718,6389,6472,720,1041,1086,5038,3387,1421,638,4652,6541,5478,14259,665,1116,717,9576,3177,3187,351
metX,77,195,124,17,26,55,65,41,32,24,243,114,148,267,28,36,15,190,75,135,12
mfnA,1793,2453,2356,404,565,554,1466,999,636,256,1626,2570,2056,5732,353,430,297,2902,921,1539,127
moaA,1045,1254,1322,255,385,377,743,542,365,179,1333,1184,978,2439,215,350,211,1918,693,1278,107
moaC,770,1191,1211,200,315,377,858,606,399,249,1501,1382,1195,2817,246,415,199,2331,789,1384,138
mobB,167,236,301,53,46,53,127,118,57,32,190,282,198,490,43,65,30,304,82,168,16
moeB,671,823,901,176,195,224,626,359,220,122,892,1010,680,2010,114,260,154,1299,439,772,69
msrA,555,947,721,143,156,245,583,391,223,135,1321,742,692,1991,99,226,106,1748,480,841,90
msrB,1038,1691,1204,185,200,412,1114,692,347,178,1768,1413,1299,3280,145,306,156,2934,919,1341,121
mutL,897,1589,1205,218,366,388,1124,843,566,304,1860,1396,1263,3537,214,331,205,2943,790,1778,132
mutS,5010,7949,6305,1014,1471,1616,3624,2587,1555,771,5035,7069,6904,16673,899,1417,939,8132,2627,4192,352
mvaD,2854,4042,3306,652,870,986,2496,1551,1135,534,3476,3356,3114,6818,542,692,482,4381,1379,2864,215
mvk,1064,2675,1123,196,314,423,1094,811,428,212,1941,1333,1782,4415,159,259,184,2793,756,1171,92
nadA,715,1089,953,169,315,358,440,277,275,109,853,1221,1157,2044,240,360,178,784,387,564,71
nadC,194,450,234,64,120,129,112,82,94,40,232,364,344,798,79,145,64,292,109,260,16
ndk,16491,23894,20206,3800,5184,5542,11568,8471,4420,2469,16572,22421,19485,40754,3330,4457,3137,21988,7625,10417,1523
npdG,911,1360,1575,272,395,503,1343,742,648,404,2360,1724,1484,3791,291,350,206,3479,971,2082,199
nrfD,163,236,154,48,74,67,191,81,111,33,256,197,153,405,21,48,19,291,121,215,17
nth,2163,3436,3147,466,593,918,3520,2253,1386,669,7074,2803,2335,4574,410,601,446,6350,2289,3580,325
nuoK,632,943,597,159,349,267,536,443,441,163,911,764,651,1979,192,230,135,1049,464,843,75
nuoL,17686,23974,23222,4273,7506,7076,16016,11042,9351,4005,22166,24880,20273,40184,4402,6530,4033,26171,9056,18773,1466
pabB,1723,3080,2532,457,594,934,2030,2106,1350,653,4602,2386,2016,5164,432,721,413,5749,1899,4370,319
panB,2023,3528,2889,470,605,1006,2152,1434,908,476,4241,3126,3148,6667,415,928,445,5465,1650,3331,294
pdhA,15230,20372,28499,3537,5597,5627,16484,12306,7038,3875,28599,29652,21008,47394,4469,7426,4796,33854,11904,19897,2019
pdxS,12466,20093,16695,2062,2832,4246,14072,8501,4177,2183,19121,18248,19737,46678,1775,3722,2045,32148,11166,13466,1163
pdxT,999,1726,963,231,304,356,1024,574,415,185,1783,1173,1307,3895,182,362,192,2912,874,1369,134
pepF,14070,20001,26332,3380,4666,8154,13081,9475,6291,3106,27889,22686,22925,53002,3994,8477,4002,26286,10660,18546,2039
pfdA,4750,6018,5433,700,648,1196,4161,2579,797,547,6977,7059,4413,7390,452,1201,975,7043,3157,2818,402
pgk,3852,6471,4996,1006,1347,1855,3834,2990,2274,1132,8956,5456,6375,14574,1021,1752,1008,8785,3010,6812,415
pheA,1576,3426,1869,357,626,695,1569,1037,888,444,3288,2549,2854,6791,420,629,379,3945,1186,2403,174
phnE,5015,7883,6576,1421,2246,2707,5123,3241,3282,1356,10556,7333,7247,14621,1409,2614,1328,8352,3344,6729,638
phoU,2047,3464,2693,483,784,984,2159,1521,1145,513,2641,3016,2442,7875,445,546,615,2926,1070,1662,116
ppsA,54732,61092,85672,13322,21692,17400,58879,45402,32025,16090,87207,81792,59845,138821,15369,23436,16186,113093,36629,80834,6572
prf1,4377,7935,6031,1158,1551,2351,4540,3020,1959,1016,11654,6399,5629,11457,1077,2112,1105,9810,3504,6453,745
priL,1920,2276,2021,437,534,713,951,621,417,197,2268,2362,1750,3297,307,636,434,2177,867,1408,161
priS,2145,3096,2314,414,549,651,1529,1085,620,325,2436,2499,1793,4518,299,525,350,3967,1177,1984,169
psmA,8090,11209,12528,2136,2716,3580,5931,4317,2614,1578,12810,11352,9408,18461,1835,3105,1864,12121,4354,7646,887
